uf,tipo_crime,ano,mes,quantidade_ocorrencias
Distrito Federal,Homicidio doloso,2022,3,20
Distrito Federal,Lesao corporal seguida de morte,2022,3,1
Distrito Federal,Roubo a instituicao financeira,2022,3,0
Distrito Federal,Roubo de carga,2022,3,0
Distrito Federal,Roubo de veiculo,2022,3,143
Distrito Federal,Roubo seguido de morte (latrocinio),2022,3,2
Distrito Federal,Tentativa de homicidio,2022,3,50
Distrito Federal,Estupro,2022,4,64
Distrito Federal,Furto de veiculo,2022,4,381
Distrito Federal,Homicidio doloso,2022,4,16
Distrito Federal,Lesao corporal seguida de morte,2022,4,0
Distrito Federal,Roubo a instituicao financeira,2022,4,0
Distrito Federal,Roubo de carga,2022,4,2
Distrito Federal,Roubo de veiculo,2022,4,131
Distrito Federal,Roubo seguido de morte (latrocinio),2022,4,2
Distrito Federal,Tentativa de homicidio,2022,4,59
Distrito Federal,Estupro,2022,5,51
Distrito Federal,Furto de veiculo,2022,5,373
Distrito Federal,Homicidio doloso,2022,5,19
Distrito Federal,Lesao corporal seguida de morte,2022,5,0
Distrito Federal,Roubo a instituicao financeira,2022,5,0
Distrito Federal,Roubo de carga,2022,5,4
Distrito Federal,Roubo de veiculo,2022,5,135
Distrito Federal,Roubo seguido de morte (latrocinio),2022,5,2
Distrito Federal,Tentativa de homicidio,2022,5,40
Distrito Federal,Estupro,2022,6,60
Distrito Federal,Furto de veiculo,2022,6,410
Distrito Federal,Homicidio doloso,2022,6,20
Distrito Federal,Lesao corporal seguida de morte,2022,6,0
Distrito Federal,Roubo a instituicao financeira,2022,6,1
Distrito Federal,Roubo de carga,2022,6,0
Distrito Federal,Roubo de veiculo,2022,6,124
Distrito Federal,Roubo seguido de morte (latrocinio),2022,6,1
Distrito Federal,Tentativa de homicidio,2022,6,32
Distrito Federal,Estupro,2022,7,61
Distrito Federal,Furto de veiculo,2022,7,0
Distrito Federal,Homicidio doloso,2022,7,26
Distrito Federal,Lesao corporal seguida de morte,2022,7,0
Distrito Federal,Roubo a instituicao financeira,2022,7,0
Distrito Federal,Roubo de carga,2022,7,0
Distrito Federal,Roubo de veiculo,2022,7,123
Distrito Federal,Roubo seguido de morte (latrocinio),2022,7,0
Distrito Federal,Tentativa de homicidio,2022,7,31
Distrito Federal,Estupro,2022,8,94
Distrito Federal,Furto de veiculo,2022,8,276
Distrito Federal,Homicidio doloso,2022,8,19
Distrito Federal,Lesao corporal seguida de morte,2022,8,0
Distrito Federal,Roubo a instituicao financeira,2022,8,0
Distrito Federal,Roubo de carga,2022,8,0
Distrito Federal,Roubo de veiculo,2022,8,97
Distrito Federal,Roubo seguido de morte (latrocinio),2022,8,2
Distrito Federal,Tentativa de homicidio,2022,8,34
Distrito Federal,Estupro,2022,9,61
Distrito Federal,Furto de veiculo,2022,9,251
Distrito Federal,Homicidio doloso,2022,9,21
Distrito Federal,Lesao corporal seguida de morte,2022,9,1
Distrito Federal,Roubo a instituicao financeira,2022,9,0
Distrito Federal,Roubo de carga,2022,9,0
Distrito Federal,Roubo de veiculo,2022,9,119
Distrito Federal,Roubo seguido de morte (latrocinio),2022,9,1
Distrito Federal,Tentativa de homicidio,2022,9,51
Distrito Federal,Estupro,2022,10,78
Distrito Federal,Furto de veiculo,2022,10,278
Distrito Federal,Homicidio doloso,2022,10,25
Distrito Federal,Lesao corporal seguida de morte,2022,10,1
Distrito Federal,Roubo a instituicao financeira,2022,10,0
Distrito Federal,Roubo de carga,2022,10,1
Distrito Federal,Roubo de veiculo,2022,10,143
Distrito Federal,Roubo seguido de morte (latrocinio),2022,10,2
Distrito Federal,Tentativa de homicidio,2022,10,64
Distrito Federal,Estupro,2022,11,57
Distrito Federal,Furto de veiculo,2022,11,275
Distrito Federal,Homicidio doloso,2022,11,21
Distrito Federal,Lesao corporal seguida de morte,2022,11,0
Distrito Federal,Roubo a instituicao financeira,2022,11,0
Distrito Federal,Roubo de carga,2022,11,1
Distrito Federal,Roubo de veiculo,2022,11,135
Distrito Federal,Roubo seguido de morte (latrocinio),2022,11,1
Distrito Federal,Tentativa de homicidio,2022,11,36
Distrito Federal,Estupro,2022,12,47
Distrito Federal,Furto de veiculo,2022,12,295
Distrito Federal,Homicidio doloso,2022,12,16
Distrito Federal,Lesao corporal seguida de morte,2022,12,2
Distrito Federal,Roubo a instituicao financeira,2022,12,0
Distrito Federal,Roubo de carga,2022,12,3
Distrito Federal,Roubo de veiculo,2022,12,131
Distrito Federal,Roubo seguido de morte (latrocinio),2022,12,3
Distrito Federal,Tentativa de homicidio,2022,12,47
Espirito Santo,Estupro,2022,1,114
Espirito Santo,Furto de veiculo,2022,1,392
Espirito Santo,Homicidio doloso,2022,1,88
Espirito Santo,Lesao corporal seguida de morte,2022,1,1
Espirito Santo,Roubo a instituicao financeira,2022,1,3
Espirito Santo,Roubo de carga,2022,1,2
Espirito Santo,Roubo de veiculo,2022,1,363
Espirito Santo,Roubo seguido de morte (latrocinio),2022,1,1
Espirito Santo,Tentativa de homicidio,2022,1,201
Espirito Santo,Estupro,2022,2,120
Espirito Santo,Furto de veiculo,2022,2,361
Espirito Santo,Homicidio doloso,2022,2,68
Espirito Santo,Lesao corporal seguida de morte,2022,2,0
Espirito Santo,Roubo a instituicao financeira,2022,2,5
Espirito Santo,Roubo de carga,2022,2,3
Espirito Santo,Roubo de veiculo,2022,2,287
Espirito Santo,Roubo seguido de morte (latrocinio),2022,2,9
Espirito Santo,Tentativa de homicidio,2022,2,199
Espirito Santo,Estupro,2022,3,153
Espirito Santo,Furto de veiculo,2022,3,447
Espirito Santo,Homicidio doloso,2022,3,80
Espirito Santo,Lesao corporal seguida de morte,2022,3,3
Espirito Santo,Roubo a instituicao financeira,2022,3,0
Espirito Santo,Roubo de carga,2022,3,3
Espirito Santo,Roubo de veiculo,2022,3,328
Espirito Santo,Roubo seguido de morte (latrocinio),2022,3,2
Espirito Santo,Tentativa de homicidio,2022,3,225
Espirito Santo,Estupro,2022,4,148
Espirito Santo,Furto de veiculo,2022,4,409
Espirito Santo,Homicidio doloso,2022,4,91
Espirito Santo,Lesao corporal seguida de morte,2022,4,4
Espirito Santo,Roubo a instituicao financeira,2022,4,1
Espirito Santo,Roubo de carga,2022,4,0
Espirito Santo,Roubo de veiculo,2022,4,288
Espirito Santo,Roubo seguido de morte (latrocinio),2022,4,0
Espirito Santo,Tentativa de homicidio,2022,4,219
Espirito Santo,Estupro,2022,5,132
Espirito Santo,Furto de veiculo,2022,5,427
Espirito Santo,Homicidio doloso,2022,5,67
Espirito Santo,Lesao corporal seguida de morte,2022,5,1
Espirito Santo,Roubo a instituicao financeira,2022,5,3
Espirito Santo,Roubo de carga,2022,5,3
Espirito Santo,Roubo de veiculo,2022,5,265
Espirito Santo,Roubo seguido de morte (latrocinio),2022,5,4
Espirito Santo,Tentativa de homicidio,2022,5,164
Espirito Santo,Estupro,2022,6,142
Espirito Santo,Furto de veiculo,2022,6,307
Espirito Santo,Homicidio doloso,2022,6,61
Espirito Santo,Lesao corporal seguida de morte,2022,6,0
Espirito Santo,Roubo a instituicao financeira,2022,6,2
Espirito Santo,Roubo de carga,2022,6,7
Espirito Santo,Roubo de veiculo,2022,6,230
Espirito Santo,Roubo seguido de morte (latrocinio),2022,6,0
Espirito Santo,Tentativa de homicidio,2022,6,166
Espirito Santo,Estupro,2022,7,158
Espirito Santo,Furto de veiculo,2022,7,377
Espirito Santo,Homicidio doloso,2022,7,91
Espirito Santo,Lesao corporal seguida de morte,2022,7,1
Espirito Santo,Roubo a instituicao financeira,2022,7,1
Espirito Santo,Roubo de carga,2022,7,5
Espirito Santo,Roubo de veiculo,2022,7,245
Espirito Santo,Roubo seguido de morte (latrocinio),2022,7,0
Espirito Santo,Tentativa de homicidio,2022,7,214
Espirito Santo,Estupro,2022,8,135
Espirito Santo,Furto de veiculo,2022,8,343
Espirito Santo,Homicidio doloso,2022,8,95
Espirito Santo,Lesao corporal seguida de morte,2022,8,3
Espirito Santo,Roubo a instituicao financeira,2022,8,1
Espirito Santo,Roubo de carga,2022,8,5
Espirito Santo,Roubo de veiculo,2022,8,234
Espirito Santo,Roubo seguido de morte (latrocinio),2022,8,3
Espirito Santo,Tentativa de homicidio,2022,8,210
Espirito Santo,Estupro,2022,9,184
Espirito Santo,Furto de veiculo,2022,9,411
Espirito Santo,Homicidio doloso,2022,9,66
Espirito Santo,Lesao corporal seguida de morte,2022,9,3
Espirito Santo,Roubo a instituicao financeira,2022,9,4
Espirito Santo,Roubo de carga,2022,9,4
Espirito Santo,Roubo de veiculo,2022,9,250
Espirito Santo,Roubo seguido de morte (latrocinio),2022,9,2
Espirito Santo,Tentativa de homicidio,2022,9,218
Espirito Santo,Estupro,2022,10,175
Espirito Santo,Furto de veiculo,2022,10,287
Espirito Santo,Homicidio doloso,2022,10,87
Espirito Santo,Lesao corporal seguida de morte,2022,10,0
Espirito Santo,Roubo a instituicao financeira,2022,10,3
Espirito Santo,Roubo de carga,2022,10,2
Espirito Santo,Roubo de veiculo,2022,10,208
Espirito Santo,Roubo seguido de morte (latrocinio),2022,10,1
Espirito Santo,Tentativa de homicidio,2022,10,207
Espirito Santo,Estupro,2022,11,120
Espirito Santo,Furto de veiculo,2022,11,376
Espirito Santo,Homicidio doloso,2022,11,81
Espirito Santo,Lesao corporal seguida de morte,2022,11,2
Espirito Santo,Roubo a instituicao financeira,2022,11,0
Espirito Santo,Roubo de carga,2022,11,1
Espirito Santo,Roubo de veiculo,2022,11,277
Espirito Santo,Roubo seguido de morte (latrocinio),2022,11,4
Espirito Santo,Tentativa de homicidio,2022,11,193
Espirito Santo,Estupro,2022,12,143
Espirito Santo,Furto de veiculo,2022,12,376
Espirito Santo,Homicidio doloso,2022,12,88
Espirito Santo,Lesao corporal seguida de morte,2022,12,4
Espirito Santo,Roubo a instituicao financeira,2022,12,3
Espirito Santo,Roubo de carga,2022,12,11
Espirito Santo,Roubo de veiculo,2022,12,256
Espirito Santo,Roubo seguido de morte (latrocinio),2022,12,2
Espirito Santo,Tentativa de homicidio,2022,12,202
Goias,Estupro,2022,1,50
Goias,Furto de veiculo,2022,1,407
Goias,Homicidio doloso,2022,1,80
Goias,Lesao corporal seguida de morte,2022,1,1
Goias,Roubo a instituicao financeira,2022,1,0
Goias,Roubo de carga,2022,1,4
Goias,Roubo de veiculo,2022,1,120
Goias,Roubo seguido de morte (latrocinio),2022,1,1
Goias,Tentativa de homicidio,2022,1,117
Goias,Estupro,2022,2,43
Goias,Furto de veiculo,2022,2,386
Goias,Homicidio doloso,2022,2,87
Goias,Lesao corporal seguida de morte,2022,2,2
Goias,Roubo a instituicao financeira,2022,2,0
Goias,Roubo de carga,2022,2,11
Goias,Roubo de veiculo,2022,2,132
Goias,Roubo seguido de morte (latrocinio),2022,2,3
Goias,Tentativa de homicidio,2022,2,98
Goias,Estupro,2022,3,57
Goias,Furto de veiculo,2022,3,547
Goias,Homicidio doloso,2022,3,114
Goias,Lesao corporal seguida de morte,2022,3,3
Goias,Roubo a instituicao financeira,2022,3,0
Goias,Roubo de carga,2022,3,14
Goias,Roubo de veiculo,2022,3,135
Goias,Roubo seguido de morte (latrocinio),2022,3,5
Goias,Tentativa de homicidio,2022,3,150
Goias,Estupro,2022,4,24
Goias,Furto de veiculo,2022,4,464
Goias,Homicidio doloso,2022,4,114
Goias,Lesao corporal seguida de morte,2022,4,1
Goias,Roubo a instituicao financeira,2022,4,0
Goias,Roubo de carga,2022,4,7
Goias,Roubo de veiculo,2022,4,116
Goias,Roubo seguido de morte (latrocinio),2022,4,1
Goias,Tentativa de homicidio,2022,4,109
Goias,Estupro,2022,5,58
Goias,Furto de veiculo,2022,5,461
Goias,Homicidio doloso,2022,5,94
Goias,Lesao corporal seguida de morte,2022,5,1
Goias,Roubo a instituicao financeira,2022,5,0
Goias,Roubo de carga,2022,5,9
Goias,Roubo de veiculo,2022,5,100
Goias,Roubo seguido de morte (latrocinio),2022,5,6
Goias,Tentativa de homicidio,2022,5,98
Goias,Estupro,2022,6,57
Goias,Furto de veiculo,2022,6,432
Goias,Homicidio doloso,2022,6,67
Goias,Lesao corporal seguida de morte,2022,6,0
Goias,Roubo a instituicao financeira,2022,6,0
Goias,Roubo de carga,2022,6,9
Goias,Roubo de veiculo,2022,6,96
Goias,Roubo seguido de morte (latrocinio),2022,6,2
Goias,Tentativa de homicidio,2022,6,97
Goias,Estupro,2022,7,70
Goias,Furto de veiculo,2022,7,439
Goias,Homicidio doloso,2022,7,100
Goias,Lesao corporal seguida de morte,2022,7,2
Goias,Roubo a instituicao financeira,2022,7,0
Goias,Roubo de carga,2022,7,5
Goias,Roubo de veiculo,2022,7,96
Goias,Roubo seguido de morte (latrocinio),2022,7,3
Goias,Tentativa de homicidio,2022,7,128
Goias,Estupro,2022,8,66
Goias,Furto de veiculo,2022,8,413
Goias,Homicidio doloso,2022,8,89
Goias,Lesao corporal seguida de morte,2022,8,4
Goias,Roubo de carga,2022,8,6
Goias,Roubo de veiculo,2022,8,109
Goias,Roubo seguido de morte (latrocinio),2022,8,3
Goias,Tentativa de homicidio,2022,8,131
Goias,Estupro,2022,9,64
Goias,Furto de veiculo,2022,9,409
Goias,Homicidio doloso,2022,9,79
Goias,Lesao corporal seguida de morte,2022,9,5
Goias,Roubo de carga,2022,9,4
Goias,Roubo de veiculo,2022,9,107
Goias,Roubo seguido de morte (latrocinio),2022,9,1
Goias,Tentativa de homicidio,2022,9,135
Goias,Estupro,2022,10,76
Goias,Furto de veiculo,2022,10,463
Goias,Homicidio doloso,2022,10,108
Goias,Lesao corporal seguida de morte,2022,10,3
Goias,Roubo de carga,2022,10,3
Goias,Roubo de veiculo,2022,10,117
Goias,Roubo seguido de morte (latrocinio),2022,10,3
Goias,Tentativa de homicidio,2022,10,158
Goias,Estupro,2022,11,64
Goias,Furto de veiculo,2022,11,490
Goias,Homicidio doloso,2022,11,92
Goias,Lesao corporal seguida de morte,2022,11,2
Goias,Roubo a instituicao financeira,2022,11,0
Goias,Roubo de carga,2022,11,6
Goias,Roubo de veiculo,2022,11,126
Goias,Roubo seguido de morte (latrocinio),2022,11,4
Goias,Tentativa de homicidio,2022,11,112
Goias,Estupro,2022,12,62
Goias,Furto de veiculo,2022,12,461
Goias,Homicidio doloso,2022,12,100
Goias,Lesao corporal seguida de morte,2022,12,5
Goias,Roubo a instituicao financeira,2022,12,0
Goias,Roubo de carga,2022,12,7
Goias,Roubo de veiculo,2022,12,118
Goias,Roubo seguido de morte (latrocinio),2022,12,2
Goias,Tentativa de homicidio,2022,12,140
Maranhao,Homicidio doloso,2022,1,135
Maranhao,Lesao corporal seguida de morte,2022,1,2
Maranhao,Roubo seguido de morte (latrocinio),2022,1,6
Maranhao,Estupro,2022,2,152
Maranhao,Furto de veiculo,2022,2,189
Maranhao,Homicidio doloso,2022,2,137
Maranhao,Lesao corporal seguida de morte,2022,2,1
Maranhao,Roubo a instituicao financeira,2022,2,1
Maranhao,Roubo de carga,2022,2,4
Maranhao,Roubo de veiculo,2022,2,276
Maranhao,Roubo seguido de morte (latrocinio),2022,2,5
Maranhao,Tentativa de homicidio,2022,2,67
Maranhao,Estupro,2022,3,138
Maranhao,Furto de veiculo,2022,3,210
Maranhao,Homicidio doloso,2022,3,115
Maranhao,Lesao corporal seguida de morte,2022,3,0
Maranhao,Roubo a instituicao financeira,2022,3,4
Maranhao,Roubo de carga,2022,3,3
Maranhao,Roubo de veiculo,2022,3,345
Maranhao,Roubo seguido de morte (latrocinio),2022,3,7
Maranhao,Tentativa de homicidio,2022,3,69
Maranhao,Estupro,2022,4,155
Maranhao,Furto de veiculo,2022,4,192
Maranhao,Homicidio doloso,2022,4,145
Maranhao,Lesao corporal seguida de morte,2022,4,0
Maranhao,Roubo a instituicao financeira,2022,4,0
Maranhao,Roubo de carga,2022,4,4
Maranhao,Roubo de veiculo,2022,4,328
Maranhao,Roubo seguido de morte (latrocinio),2022,4,10
Maranhao,Tentativa de homicidio,2022,4,96
Maranhao,Estupro,2022,5,189
Maranhao,Furto de veiculo,2022,5,216
Maranhao,Homicidio doloso,2022,5,144
Maranhao,Lesao corporal seguida de morte,2022,5,1
Maranhao,Roubo a instituicao financeira,2022,5,1
Maranhao,Roubo de carga,2022,5,1
Maranhao,Roubo de veiculo,2022,5,372
Maranhao,Roubo seguido de morte (latrocinio),2022,5,9
Maranhao,Tentativa de homicidio,2022,5,92
Maranhao,Estupro,2022,6,175
Maranhao,Furto de veiculo,2022,6,245
Maranhao,Homicidio doloso,2022,6,137
Maranhao,Lesao corporal seguida de morte,2022,6,1
Maranhao,Roubo a instituicao financeira,2022,6,2
Maranhao,Roubo de carga,2022,6,4
Maranhao,Roubo de veiculo,2022,6,310
Maranhao,Roubo seguido de morte (latrocinio),2022,6,4
Maranhao,Tentativa de homicidio,2022,6,90
Maranhao,Estupro,2022,7,183
Maranhao,Furto de veiculo,2022,7,211
Maranhao,Homicidio doloso,2022,7,144
Maranhao,Lesao corporal seguida de morte,2022,7,0
Maranhao,Roubo a instituicao financeira,2022,7,1
Maranhao,Roubo de carga,2022,7,3
Maranhao,Roubo de veiculo,2022,7,280
Maranhao,Roubo seguido de morte (latrocinio),2022,7,10
Maranhao,Tentativa de homicidio,2022,7,87
Maranhao,Estupro,2022,8,175
Maranhao,Furto de veiculo,2022,8,205
Maranhao,Homicidio doloso,2022,8,157
Maranhao,Lesao corporal seguida de morte,2022,8,0
Maranhao,Roubo a instituicao financeira,2022,8,0
Maranhao,Roubo de carga,2022,8,4
Maranhao,Roubo de veiculo,2022,8,306
Maranhao,Roubo seguido de morte (latrocinio),2022,8,7
Maranhao,Tentativa de homicidio,2022,8,91
Maranhao,Estupro,2022,9,181
Maranhao,Furto de veiculo,2022,9,215
Maranhao,Homicidio doloso,2022,9,168
Maranhao,Lesao corporal seguida de morte,2022,9,0
Maranhao,Roubo a instituicao financeira,2022,9,1
Maranhao,Roubo de carga,2022,9,1
Maranhao,Roubo de veiculo,2022,9,332
Maranhao,Roubo seguido de morte (latrocinio),2022,9,17
Maranhao,Tentativa de homicidio,2022,9,90
Maranhao,Estupro,2022,10,182
Maranhao,Furto de veiculo,2022,10,198
Maranhao,Homicidio doloso,2022,10,149
Maranhao,Lesao corporal seguida de morte,2022,10,1
Maranhao,Roubo a instituicao financeira,2022,10,0
Maranhao,Roubo de carga,2022,10,3
Maranhao,Roubo de veiculo,2022,10,328
Maranhao,Roubo seguido de morte (latrocinio),2022,10,6
Maranhao,Tentativa de homicidio,2022,10,132
Maranhao,Estupro,2022,11,161
Maranhao,Furto de veiculo,2022,11,219
Maranhao,Homicidio doloso,2022,11,118
Maranhao,Lesao corporal seguida de morte,2022,11,1
Maranhao,Roubo a instituicao financeira,2022,11,7
Maranhao,Roubo de carga,2022,11,2
Maranhao,Roubo de veiculo,2022,11,373
Maranhao,Roubo seguido de morte (latrocinio),2022,11,6
Maranhao,Tentativa de homicidio,2022,11,86
Maranhao,Estupro,2022,12,177
Maranhao,Furto de veiculo,2022,12,250
Maranhao,Homicidio doloso,2022,12,145
Maranhao,Lesao corporal seguida de morte,2022,12,1
Maranhao,Roubo a instituicao financeira,2022,12,5
Maranhao,Roubo de carga,2022,12,5
Maranhao,Roubo de veiculo,2022,12,314
Maranhao,Roubo seguido de morte (latrocinio),2022,12,8
Maranhao,Tentativa de homicidio,2022,12,107
Mato Grosso,Estupro,2022,1,130
Mato Grosso,Furto de veiculo,2022,1,191
Mato Grosso,Homicidio doloso,2022,1,59
Mato Grosso,Lesao corporal seguida de morte,2022,1,0
Mato Grosso,Roubo a instituicao financeira,2022,1,1
Mato Grosso,Roubo de carga,2022,1,23
Mato Grosso,Roubo de veiculo,2022,1,98
Mato Grosso,Roubo seguido de morte (latrocinio),2022,1,2
Mato Grosso,Tentativa de homicidio,2022,1,82
Mato Grosso,Estupro,2022,2,166
Mato Grosso,Furto de veiculo,2022,2,163
Mato Grosso,Homicidio doloso,2022,2,73
Mato Grosso,Lesao corporal seguida de morte,2022,2,1
Mato Grosso,Roubo a instituicao financeira,2022,2,0
Mato Grosso,Roubo de carga,2022,2,26
Mato Grosso,Roubo de veiculo,2022,2,85
Mato Grosso,Roubo seguido de morte (latrocinio),2022,2,3
Mato Grosso,Tentativa de homicidio,2022,2,80
Mato Grosso,Estupro,2022,3,190
Mato Grosso,Furto de veiculo,2022,3,180
Mato Grosso,Homicidio doloso,2022,3,98
Mato Grosso,Lesao corporal seguida de morte,2022,3,2
Mato Grosso,Roubo a instituicao financeira,2022,3,0
Mato Grosso,Roubo de carga,2022,3,35
Mato Grosso,Roubo de veiculo,2022,3,96
Mato Grosso,Roubo seguido de morte (latrocinio),2022,3,1
Mato Grosso,Tentativa de homicidio,2022,3,79
Mato Grosso,Estupro,2022,4,163
Mato Grosso,Furto de veiculo,2022,4,172
Mato Grosso,Homicidio doloso,2022,4,85
Mato Grosso,Lesao corporal seguida de morte,2022,4,0
Mato Grosso,Roubo a instituicao financeira,2022,4,0
Mato Grosso,Roubo de carga,2022,4,28
Mato Grosso,Roubo de veiculo,2022,4,70
Mato Grosso,Roubo seguido de morte (latrocinio),2022,4,3
Mato Grosso,Tentativa de homicidio,2022,4,87
Mato Grosso,Estupro,2022,5,211
Mato Grosso,Furto de veiculo,2022,5,175
Mato Grosso,Homicidio doloso,2022,5,72
Mato Grosso,Lesao corporal seguida de morte,2022,5,1
Mato Grosso,Roubo a instituicao financeira,2022,5,0
Mato Grosso,Roubo de carga,2022,5,31
Mato Grosso,Roubo de veiculo,2022,5,85
Mato Grosso,Roubo seguido de morte (latrocinio),2022,5,6
Mato Grosso,Tentativa de homicidio,2022,5,70
Mato Grosso,Estupro,2022,6,146
Mato Grosso,Furto de veiculo,2022,6,176
Mato Grosso,Homicidio doloso,2022,6,60
Mato Grosso,Lesao corporal seguida de morte,2022,6,0
Mato Grosso,Roubo a instituicao financeira,2022,6,0
Mato Grosso,Roubo de carga,2022,6,28
Mato Grosso,Roubo de veiculo,2022,6,81
Mato Grosso,Roubo seguido de morte (latrocinio),2022,6,0
Mato Grosso,Tentativa de homicidio,2022,6,85
Mato Grosso,Estupro,2022,7,179
Mato Grosso,Furto de veiculo,2022,7,181
Mato Grosso,Homicidio doloso,2022,7,77
Mato Grosso,Lesao corporal seguida de morte,2022,7,0
Mato Grosso,Roubo a instituicao financeira,2022,7,0
Mato Grosso,Roubo de carga,2022,7,29
Mato Grosso,Roubo de veiculo,2022,7,79
Mato Grosso,Roubo seguido de morte (latrocinio),2022,7,4
Mato Grosso,Tentativa de homicidio,2022,7,77
Mato Grosso,Estupro,2022,8,163
Mato Grosso,Furto de veiculo,2022,8,211
Mato Grosso,Homicidio doloso,2022,8,80
