uf,tipo_crime,ano,mes,sexo_vitima,quantidade_vitimas
Ceara,Lesao corporal seguida de morte,2022,12,Masculino,0
Ceara,Lesao corporal seguida de morte,2022,12,Nao informado,0
Ceara,Roubo seguido de morte (latrocinio),2022,1,Feminino,2
Ceara,Roubo seguido de morte (latrocinio),2022,1,Masculino,4
Ceara,Roubo seguido de morte (latrocinio),2022,1,Nao informado,0
Ceara,Roubo seguido de morte (latrocinio),2022,2,Feminino,0
Ceara,Roubo seguido de morte (latrocinio),2022,2,Masculino,0
Ceara,Roubo seguido de morte (latrocinio),2022,2,Nao informado,0
Ceara,Roubo seguido de morte (latrocinio),2022,3,Feminino,0
Ceara,Roubo seguido de morte (latrocinio),2022,3,Masculino,3
Ceara,Roubo seguido de morte (latrocinio),2022,3,Nao informado,0
Ceara,Roubo seguido de morte (latrocinio),2022,4,Feminino,1
Ceara,Roubo seguido de morte (latrocinio),2022,4,Masculino,5
Ceara,Roubo seguido de morte (latrocinio),2022,4,Nao informado,0
Ceara,Roubo seguido de morte (latrocinio),2022,5,Feminino,0
Ceara,Roubo seguido de morte (latrocinio),2022,5,Masculino,1
Ceara,Roubo seguido de morte (latrocinio),2022,5,Nao informado,0
Ceara,Roubo seguido de morte (latrocinio),2022,6,Feminino,0
Ceara,Roubo seguido de morte (latrocinio),2022,6,Masculino,3
Ceara,Roubo seguido de morte (latrocinio),2022,6,Nao informado,0
Ceara,Roubo seguido de morte (latrocinio),2022,7,Feminino,0
Ceara,Roubo seguido de morte (latrocinio),2022,7,Masculino,5
Ceara,Roubo seguido de morte (latrocinio),2022,7,Nao informado,0
Ceara,Roubo seguido de morte (latrocinio),2022,8,Feminino,1
Ceara,Roubo seguido de morte (latrocinio),2022,8,Masculino,2
Ceara,Roubo seguido de morte (latrocinio),2022,8,Nao informado,0
Ceara,Roubo seguido de morte (latrocinio),2022,9,Feminino,1
Ceara,Roubo seguido de morte (latrocinio),2022,9,Masculino,4
Ceara,Roubo seguido de morte (latrocinio),2022,9,Nao informado,0
Ceara,Roubo seguido de morte (latrocinio),2022,10,Feminino,0
Ceara,Roubo seguido de morte (latrocinio),2022,10,Masculino,0
Ceara,Roubo seguido de morte (latrocinio),2022,10,Nao informado,0
Ceara,Roubo seguido de morte (latrocinio),2022,11,Feminino,2
Ceara,Roubo seguido de morte (latrocinio),2022,11,Masculino,2
Ceara,Roubo seguido de morte (latrocinio),2022,11,Nao informado,0
Ceara,Roubo seguido de morte (latrocinio),2022,12,Feminino,0
Ceara,Roubo seguido de morte (latrocinio),2022,12,Masculino,8
Ceara,Roubo seguido de morte (latrocinio),2022,12,Nao informado,0
Distrito Federal,Homicidio doloso,2022,1,Feminino,1
Distrito Federal,Homicidio doloso,2022,1,Masculino,13
Distrito Federal,Homicidio doloso,2022,1,Nao informado,0
Distrito Federal,Homicidio doloso,2022,2,Feminino,3
Distrito Federal,Homicidio doloso,2022,2,Masculino,26
Distrito Federal,Homicidio doloso,2022,2,Nao informado,0
Distrito Federal,Homicidio doloso,2022,3,Feminino,1
Distrito Federal,Homicidio doloso,2022,3,Masculino,19
Distrito Federal,Homicidio doloso,2022,3,Nao informado,0
Distrito Federal,Homicidio doloso,2022,4,Feminino,2
Distrito Federal,Homicidio doloso,2022,4,Masculino,15
Distrito Federal,Homicidio doloso,2022,4,Nao informado,0
Distrito Federal,Homicidio doloso,2022,5,Feminino,1
Distrito Federal,Homicidio doloso,2022,5,Masculino,23
Distrito Federal,Homicidio doloso,2022,5,Nao informado,0
Distrito Federal,Homicidio doloso,2022,6,Feminino,3
Distrito Federal,Homicidio doloso,2022,6,Masculino,17
Distrito Federal,Homicidio doloso,2022,6,Nao informado,0
Distrito Federal,Homicidio doloso,2022,7,Feminino,2
Distrito Federal,Homicidio doloso,2022,7,Masculino,26
Distrito Federal,Homicidio doloso,2022,7,Nao informado,0
Distrito Federal,Homicidio doloso,2022,8,Feminino,1
Distrito Federal,Homicidio doloso,2022,8,Masculino,18
Distrito Federal,Homicidio doloso,2022,8,Nao informado,0
Distrito Federal,Homicidio doloso,2022,9,Feminino,0
Distrito Federal,Homicidio doloso,2022,9,Masculino,21
Distrito Federal,Homicidio doloso,2022,9,Nao informado,0
Distrito Federal,Homicidio doloso,2022,10,Feminino,1
Distrito Federal,Homicidio doloso,2022,10,Masculino,26
Distrito Federal,Homicidio doloso,2022,10,Nao informado,0
Distrito Federal,Homicidio doloso,2022,11,Feminino,0
Distrito Federal,Homicidio doloso,2022,11,Masculino,21
Distrito Federal,Homicidio doloso,2022,11,Nao informado,0
Distrito Federal,Homicidio doloso,2022,12,Feminino,1
Distrito Federal,Homicidio doloso,2022,12,Masculino,16
Distrito Federal,Homicidio doloso,2022,12,Nao informado,0
Distrito Federal,Lesao corporal seguida de morte,2022,1,Feminino,0
Distrito Federal,Lesao corporal seguida de morte,2022,1,Masculino,0
Distrito Federal,Lesao corporal seguida de morte,2022,1,Nao informado,0
Distrito Federal,Lesao corporal seguida de morte,2022,2,Feminino,0
Distrito Federal,Lesao corporal seguida de morte,2022,2,Masculino,1
Distrito Federal,Lesao corporal seguida de morte,2022,2,Nao informado,0
Distrito Federal,Lesao corporal seguida de morte,2022,3,Feminino,0
Distrito Federal,Lesao corporal seguida de morte,2022,3,Masculino,1
Distrito Federal,Lesao corporal seguida de morte,2022,3,Nao informado,0
Distrito Federal,Lesao corporal seguida de morte,2022,4,Feminino,0
Distrito Federal,Lesao corporal seguida de morte,2022,4,Masculino,0
Distrito Federal,Lesao corporal seguida de morte,2022,4,Nao informado,0
Distrito Federal,Lesao corporal seguida de morte,2022,5,Feminino,0
Distrito Federal,Lesao corporal seguida de morte,2022,5,Masculino,0
Distrito Federal,Lesao corporal seguida de morte,2022,5,Nao informado,0
Distrito Federal,Lesao corporal seguida de morte,2022,6,Feminino,0
Distrito Federal,Lesao corporal seguida de morte,2022,6,Masculino,0
Distrito Federal,Lesao corporal seguida de morte,2022,6,Nao informado,0
Distrito Federal,Lesao corporal seguida de morte,2022,7,Feminino,0
Distrito Federal,Lesao corporal seguida de morte,2022,7,Masculino,0
Distrito Federal,Lesao corporal seguida de morte,2022,7,Nao informado,0
Distrito Federal,Lesao corporal seguida de morte,2022,8,Feminino,0
Distrito Federal,Lesao corporal seguida de morte,2022,8,Masculino,0
Distrito Federal,Lesao corporal seguida de morte,2022,8,Nao informado,0
Distrito Federal,Lesao corporal seguida de morte,2022,9,Feminino,0
Distrito Federal,Lesao corporal seguida de morte,2022,9,Masculino,1
Distrito Federal,Lesao corporal seguida de morte,2022,9,Nao informado,0
Distrito Federal,Lesao corporal seguida de morte,2022,10,Feminino,0
Distrito Federal,Lesao corporal seguida de morte,2022,10,Masculino,1
Distrito Federal,Lesao corporal seguida de morte,2022,10,Nao informado,0
Distrito Federal,Lesao corporal seguida de morte,2022,11,Feminino,0
Distrito Federal,Lesao corporal seguida de morte,2022,11,Masculino,0
Distrito Federal,Lesao corporal seguida de morte,2022,11,Nao informado,0
Distrito Federal,Lesao corporal seguida de morte,2022,12,Feminino,0
Distrito Federal,Lesao corporal seguida de morte,2022,12,Masculino,2
Distrito Federal,Lesao corporal seguida de morte,2022,12,Nao informado,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,1,Feminino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,1,Masculino,2
Distrito Federal,Roubo seguido de morte (latrocinio),2022,1,Nao informado,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,2,Feminino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,2,Masculino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,2,Nao informado,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,3,Feminino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,3,Masculino,2
Distrito Federal,Roubo seguido de morte (latrocinio),2022,3,Nao informado,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,4,Feminino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,4,Masculino,2
Distrito Federal,Roubo seguido de morte (latrocinio),2022,4,Nao informado,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,5,Feminino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,5,Masculino,2
Distrito Federal,Roubo seguido de morte (latrocinio),2022,5,Nao informado,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,6,Feminino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,6,Masculino,1
Distrito Federal,Roubo seguido de morte (latrocinio),2022,6,Nao informado,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,7,Feminino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,7,Masculino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,7,Nao informado,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,8,Feminino,1
Distrito Federal,Roubo seguido de morte (latrocinio),2022,8,Masculino,1
Distrito Federal,Roubo seguido de morte (latrocinio),2022,8,Nao informado,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,9,Feminino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,9,Masculino,1
Distrito Federal,Roubo seguido de morte (latrocinio),2022,9,Nao informado,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,10,Feminino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,10,Masculino,2
Distrito Federal,Roubo seguido de morte (latrocinio),2022,10,Nao informado,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,11,Feminino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,11,Masculino,1
Distrito Federal,Roubo seguido de morte (latrocinio),2022,11,Nao informado,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,12,Feminino,0
Distrito Federal,Roubo seguido de morte (latrocinio),2022,12,Masculino,3
Distrito Federal,Roubo seguido de morte (latrocinio),2022,12,Nao informado,0
Espirito Santo,Homicidio doloso,2022,1,Feminino,15
Espirito Santo,Homicidio doloso,2022,1,Masculino,81
Espirito Santo,Homicidio doloso,2022,1,Nao informado,0
Espirito Santo,Homicidio doloso,2022,2,Feminino,6
Espirito Santo,Homicidio doloso,2022,2,Masculino,62
Espirito Santo,Homicidio doloso,2022,2,Nao informado,0
Espirito Santo,Homicidio doloso,2022,3,Feminino,6
Espirito Santo,Homicidio doloso,2022,3,Masculino,76
Espirito Santo,Homicidio doloso,2022,3,Nao informado,0
Espirito Santo,Homicidio doloso,2022,4,Feminino,10
Espirito Santo,Homicidio doloso,2022,4,Masculino,81
Espirito Santo,Homicidio doloso,2022,4,Nao informado,0
Espirito Santo,Homicidio doloso,2022,5,Feminino,7
Espirito Santo,Homicidio doloso,2022,5,Masculino,63
Espirito Santo,Homicidio doloso,2022,5,Nao informado,0
Espirito Santo,Homicidio doloso,2022,6,Feminino,2
Espirito Santo,Homicidio doloso,2022,6,Masculino,59
Espirito Santo,Homicidio doloso,2022,6,Nao informado,0
Espirito Santo,Homicidio doloso,2022,7,Feminino,6
Espirito Santo,Homicidio doloso,2022,7,Masculino,84
Espirito Santo,Homicidio doloso,2022,7,Nao informado,1
Espirito Santo,Homicidio doloso,2022,8,Feminino,8
Espirito Santo,Homicidio doloso,2022,8,Masculino,87
Espirito Santo,Homicidio doloso,2022,8,Nao informado,0
Espirito Santo,Homicidio doloso,2022,9,Feminino,7
Espirito Santo,Homicidio doloso,2022,9,Masculino,59
Espirito Santo,Homicidio doloso,2022,9,Nao informado,0
Espirito Santo,Homicidio doloso,2022,10,Feminino,4
Espirito Santo,Homicidio doloso,2022,10,Masculino,83
Espirito Santo,Homicidio doloso,2022,10,Nao informado,0
Espirito Santo,Homicidio doloso,2022,11,Feminino,12
Espirito Santo,Homicidio doloso,2022,11,Masculino,78
Espirito Santo,Homicidio doloso,2022,11,Nao informado,0
Espirito Santo,Homicidio doloso,2022,12,Feminino,8
Espirito Santo,Homicidio doloso,2022,12,Masculino,87
Espirito Santo,Homicidio doloso,2022,12,Nao informado,0
Espirito Santo,Lesao corporal seguida de morte,2022,1,Feminino,0
Espirito Santo,Lesao corporal seguida de morte,2022,1,Masculino,1
Espirito Santo,Lesao corporal seguida de morte,2022,1,Nao informado,0
Espirito Santo,Lesao corporal seguida de morte,2022,2,Feminino,0
Espirito Santo,Lesao corporal seguida de morte,2022,2,Masculino,0
Espirito Santo,Lesao corporal seguida de morte,2022,2,Nao informado,0
Espirito Santo,Lesao corporal seguida de morte,2022,3,Feminino,0
Espirito Santo,Lesao corporal seguida de morte,2022,3,Masculino,3
Espirito Santo,Lesao corporal seguida de morte,2022,3,Nao informado,0
Espirito Santo,Lesao corporal seguida de morte,2022,4,Feminino,0
Espirito Santo,Lesao corporal seguida de morte,2022,4,Masculino,4
Espirito Santo,Lesao corporal seguida de morte,2022,4,Nao informado,0
Espirito Santo,Lesao corporal seguida de morte,2022,5,Feminino,0
Espirito Santo,Lesao corporal seguida de morte,2022,5,Masculino,1
Espirito Santo,Lesao corporal seguida de morte,2022,5,Nao informado,0
Espirito Santo,Lesao corporal seguida de morte,2022,6,Feminino,0
Espirito Santo,Lesao corporal seguida de morte,2022,6,Masculino,0
Espirito Santo,Lesao corporal seguida de morte,2022,6,Nao informado,0
Espirito Santo,Lesao corporal seguida de morte,2022,7,Feminino,0
Espirito Santo,Lesao corporal seguida de morte,2022,7,Masculino,1
Espirito Santo,Lesao corporal seguida de morte,2022,7,Nao informado,0
Espirito Santo,Lesao corporal seguida de morte,2022,8,Feminino,0
Espirito Santo,Lesao corporal seguida de morte,2022,8,Masculino,3
Espirito Santo,Lesao corporal seguida de morte,2022,8,Nao informado,0
Espirito Santo,Lesao corporal seguida de morte,2022,9,Feminino,0
Espirito Santo,Lesao corporal seguida de morte,2022,9,Masculino,3
Espirito Santo,Lesao corporal seguida de morte,2022,9,Nao informado,0
Espirito Santo,Lesao corporal seguida de morte,2022,10,Feminino,0
Espirito Santo,Lesao corporal seguida de morte,2022,10,Masculino,0
Espirito Santo,Lesao corporal seguida de morte,2022,10,Nao informado,0
Espirito Santo,Lesao corporal seguida de morte,2022,11,Feminino,0
Espirito Santo,Lesao corporal seguida de morte,2022,11,Masculino,2
Espirito Santo,Lesao corporal seguida de morte,2022,11,Nao informado,0
Espirito Santo,Lesao corporal seguida de morte,2022,12,Feminino,0
Espirito Santo,Lesao corporal seguida de morte,2022,12,Masculino,4
Espirito Santo,Lesao corporal seguida de morte,2022,12,Nao informado,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,1,Feminino,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,1,Masculino,1
Espirito Santo,Roubo seguido de morte (latrocinio),2022,1,Nao informado,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,2,Feminino,1
Espirito Santo,Roubo seguido de morte (latrocinio),2022,2,Masculino,8
Espirito Santo,Roubo seguido de morte (latrocinio),2022,2,Nao informado,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,3,Feminino,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,3,Masculino,2
Espirito Santo,Roubo seguido de morte (latrocinio),2022,3,Nao informado,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,4,Feminino,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,4,Masculino,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,4,Nao informado,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,5,Feminino,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,5,Masculino,4
Espirito Santo,Roubo seguido de morte (latrocinio),2022,5,Nao informado,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,6,Feminino,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,6,Masculino,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,6,Nao informado,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,7,Feminino,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,7,Masculino,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,7,Nao informado,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,8,Feminino,1
Espirito Santo,Roubo seguido de morte (latrocinio),2022,8,Masculino,2
Espirito Santo,Roubo seguido de morte (latrocinio),2022,8,Nao informado,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,9,Feminino,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,9,Masculino,2
Espirito Santo,Roubo seguido de morte (latrocinio),2022,9,Nao informado,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,10,Feminino,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,10,Masculino,1
Espirito Santo,Roubo seguido de morte (latrocinio),2022,10,Nao informado,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,11,Feminino,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,11,Masculino,4
Espirito Santo,Roubo seguido de morte (latrocinio),2022,11,Nao informado,0
Espirito Santo,Roubo seguido de morte (latrocinio),2022,12,Feminino,1
Espirito Santo,Roubo seguido de morte (latrocinio),2022,12,Masculino,1
Espirito Santo,Roubo seguido de morte (latrocinio),2022,12,Nao informado,0
Goias,Homicidio doloso,2022,1,Feminino,12
Goias,Homicidio doloso,2022,1,Masculino,69
Goias,Homicidio doloso,2022,1,Nao informado,5
Goias,Homicidio doloso,2022,2,Feminino,15
Goias,Homicidio doloso,2022,2,Masculino,77
Goias,Homicidio doloso,2022,2,Nao informado,1
Goias,Homicidio doloso,2022,3,Feminino,10
Goias,Homicidio doloso,2022,3,Masculino,100
Goias,Homicidio doloso,2022,3,Nao informado,8
Goias,Homicidio doloso,2022,4,Feminino,15
Goias,Homicidio doloso,2022,4,Masculino,92
Goias,Homicidio doloso,2022,4,Nao informado,10
Goias,Homicidio doloso,2022,5,Feminino,9
Goias,Homicidio doloso,2022,5,Masculino,78
Goias,Homicidio doloso,2022,5,Nao informado,9
Goias,Homicidio doloso,2022,6,Feminino,7
Goias,Homicidio doloso,2022,6,Masculino,59
Goias,Homicidio doloso,2022,6,Nao informado,2
Goias,Homicidio doloso,2022,7,Feminino,9
Goias,Homicidio doloso,2022,7,Masculino,88
Goias,Homicidio doloso,2022,7,Nao informado,9
Goias,Homicidio doloso,2022,8,Feminino,13
Goias,Homicidio doloso,2022,8,Masculino,78
Goias,Homicidio doloso,2022,8,Nao informado,6
Goias,Homicidio doloso,2022,9,Feminino,18
Goias,Homicidio doloso,2022,9,Masculino,61
Goias,Homicidio doloso,2022,9,Nao informado,5
Goias,Homicidio doloso,2022,10,Feminino,7
Goias,Homicidio doloso,2022,10,Masculino,95
Goias,Homicidio doloso,2022,10,Nao informado,10
Goias,Homicidio doloso,2022,11,Feminino,9
Goias,Homicidio doloso,2022,11,Masculino,78
Goias,Homicidio doloso,2022,11,Nao informado,6
Goias,Homicidio doloso,2022,12,Feminino,8
Goias,Homicidio doloso,2022,12,Masculino,85
Goias,Homicidio doloso,2022,12,Nao informado,8
Goias,Lesao corporal seguida de morte,2022,1,Feminino,0
Goias,Lesao corporal seguida de morte,2022,1,Masculino,1
Goias,Lesao corporal seguida de morte,2022,1,Nao informado,0
Goias,Lesao corporal seguida de morte,2022,2,Feminino,1
Goias,Lesao corporal seguida de morte,2022,2,Masculino,1
Goias,Lesao corporal seguida de morte,2022,2,Nao informado,0
Goias,Lesao corporal seguida de morte,2022,3,Feminino,1
Goias,Lesao corporal seguida de morte,2022,3,Masculino,2
Goias,Lesao corporal seguida de morte,2022,3,Nao informado,0
Goias,Lesao corporal seguida de morte,2022,4,Feminino,0
Goias,Lesao corporal seguida de morte,2022,4,Masculino,1
Goias,Lesao corporal seguida de morte,2022,4,Nao informado,0
Goias,Lesao corporal seguida de morte,2022,5,Feminino,0
Goias,Lesao corporal seguida de morte,2022,5,Masculino,1
Goias,Lesao corporal seguida de morte,2022,5,Nao informado,0
Goias,Lesao corporal seguida de morte,2022,6,Feminino,0
Goias,Lesao corporal seguida de morte,2022,6,Masculino,0
Goias,Lesao corporal seguida de morte,2022,6,Nao informado,0
Goias,Lesao corporal seguida de morte,2022,7,Feminino,0
Goias,Lesao corporal seguida de morte,2022,7,Masculino,2
Goias,Lesao corporal seguida de morte,2022,7,Nao informado,0
Goias,Lesao corporal seguida de morte,2022,8,Masculino,4
Goias,Lesao corporal seguida de morte,2022,9,Masculino,4
Goias,Lesao corporal seguida de morte,2022,9,Nao informado,1
Goias,Lesao corporal seguida de morte,2022,10,Masculino,3
