uf,tipo_crime,ano,mes,quantidade_ocorrencias
Distrito Federal,Tentativa de homicídio,2022,3,50
Distrito Federal,Estupro,2022,4,64
Distrito Federal,Furto de veículo,2022,4,381
Distrito Federal,Homicídio doloso,2022,4,16
Distrito Federal,Lesão corporal seguida de morte,2022,4,0
Distrito Federal,Roubo a instituição financeira,2022,4,0
Distrito Federal,Roubo de carga,2022,4,2
Distrito Federal,Roubo de veículo,2022,4,131
Distrito Federal,Roubo seguido de morte (latrocínio),2022,4,2
Distrito Federal,Tentativa de homicídio,2022,4,59
Distrito Federal,Estupro,2022,5,51
Distrito Federal,Furto de veículo,2022,5,373
Distrito Federal,Homicídio doloso,2022,5,19
Distrito Federal,Lesão corporal seguida de morte,2022,5,0
Distrito Federal,Roubo a instituição financeira,2022,5,0
Distrito Federal,Roubo de carga,2022,5,4
Distrito Federal,Roubo de veículo,2022,5,135
Distrito Federal,Roubo seguido de morte (latrocínio),2022,5,2
Distrito Federal,Tentativa de homicídio,2022,5,40
Distrito Federal,Estupro,2022,6,60
Distrito Federal,Furto de veículo,2022,6,410
Distrito Federal,Homicídio doloso,2022,6,20
Distrito Federal,Lesão corporal seguida de morte,2022,6,0
Distrito Federal,Roubo a instituição financeira,2022,6,1
Distrito Federal,Roubo de carga,2022,6,0
Distrito Federal,Roubo de veículo,2022,6,124
Distrito Federal,Roubo seguido de morte (latrocínio),2022,6,1
Distrito Federal,Tentativa de homicídio,2022,6,32
Distrito Federal,Estupro,2022,7,61
Distrito Federal,Furto de veículo,2022,7,0
Distrito Federal,Homicídio doloso,2022,7,26
Distrito Federal,Lesão corporal seguida de morte,2022,7,0
Distrito Federal,Roubo a instituição financeira,2022,7,0
Distrito Federal,Roubo de carga,2022,7,0
Distrito Federal,Roubo de veículo,2022,7,123
Distrito Federal,Roubo seguido de morte (latrocínio),2022,7,0
Distrito Federal,Tentativa de homicídio,2022,7,31
Distrito Federal,Estupro,2022,8,94
Distrito Federal,Furto de veículo,2022,8,276
Distrito Federal,Homicídio doloso,2022,8,19
Distrito Federal,Lesão corporal seguida de morte,2022,8,0
Distrito Federal,Roubo a instituição financeira,2022,8,0
Distrito Federal,Roubo de carga,2022,8,0
Distrito Federal,Roubo de veículo,2022,8,97
Distrito Federal,Roubo seguido de morte (latrocínio),2022,8,2
Distrito Federal,Tentativa de homicídio,2022,8,34
Distrito Federal,Estupro,2022,9,61
Distrito Federal,Furto de veículo,2022,9,251
Distrito Federal,Homicídio doloso,2022,9,21
Distrito Federal,Lesão corporal seguida de morte,2022,9,1
Distrito Federal,Roubo a instituição financeira,2022,9,0
Distrito Federal,Roubo de carga,2022,9,0
Distrito Federal,Roubo de veículo,2022,9,119
Distrito Federal,Roubo seguido de morte (latrocínio),2022,9,1
Distrito Federal,Tentativa de homicídio,2022,9,51
Distrito Federal,Estupro,2022,10,78
Distrito Federal,Furto de veículo,2022,10,278
Distrito Federal,Homicídio doloso,2022,10,25
Distrito Federal,Lesão corporal seguida de morte,2022,10,1
Distrito Federal,Roubo a instituição financeira,2022,10,0
Distrito Federal,Roubo de carga,2022,10,1
Distrito Federal,Roubo de veículo,2022,10,143
Distrito Federal,Roubo seguido de morte (latrocínio),2022,10,2
Distrito Federal,Tentativa de homicídio,2022,10,64
Distrito Federal,Estupro,2022,11,57
Distrito Federal,Furto de veículo,2022,11,275
Distrito Federal,Homicídio doloso,2022,11,21
Distrito Federal,Lesão corporal seguida de morte,2022,11,0
Distrito Federal,Roubo a instituição financeira,2022,11,0
Distrito Federal,Roubo de carga,2022,11,1
Distrito Federal,Roubo de veículo,2022,11,135
Distrito Federal,Roubo seguido de morte (latrocínio),2022,11,1
Distrito Federal,Tentativa de homicídio,2022,11,36
Distrito Federal,Estupro,2022,12,47
Distrito Federal,Furto de veículo,2022,12,295
Distrito Federal,Homicídio doloso,2022,12,16
Distrito Federal,Lesão corporal seguida de morte,2022,12,2
Distrito Federal,Roubo a instituição financeira,2022,12,0
Distrito Federal,Roubo de carga,2022,12,3
Distrito Federal,Roubo de veículo,2022,12,131
Distrito Federal,Roubo seguido de morte (latrocínio),2022,12,3
Distrito Federal,Tentativa de homicídio,2022,12,47
Espírito Santo,Estupro,2022,1,114
Espírito Santo,Furto de veículo,2022,1,392
Espírito Santo,Homicídio doloso,2022,1,88
Espírito Santo,Lesão corporal seguida de morte,2022,1,1
Espírito Santo,Roubo a instituição financeira,2022,1,3
Espírito Santo,Roubo de carga,2022,1,2
Espírito Santo,Roubo de veículo,2022,1,363
Espírito Santo,Roubo seguido de morte (latrocínio),2022,1,1
Espírito Santo,Tentativa de homicídio,2022,1,201
Espírito Santo,Estupro,2022,2,120
Espírito Santo,Furto de veículo,2022,2,361
Espírito Santo,Homicídio doloso,2022,2,68
Espírito Santo,Lesão corporal seguida de morte,2022,2,0
Espírito Santo,Roubo a instituição financeira,2022,2,5
Espírito Santo,Roubo de carga,2022,2,3
Espírito Santo,Roubo de veículo,2022,2,287
Espírito Santo,Roubo seguido de morte (latrocínio),2022,2,9
Espírito Santo,Tentativa de homicídio,2022,2,199
Espírito Santo,Estupro,2022,3,153
Espírito Santo,Furto de veículo,2022,3,447
Espírito Santo,Homicídio doloso,2022,3,80
Espírito Santo,Lesão corporal seguida de morte,2022,3,3
Espírito Santo,Roubo a instituição financeira,2022,3,0
Espírito Santo,Roubo de carga,2022,3,3
Espírito Santo,Roubo de veículo,2022,3,328
Espírito Santo,Roubo seguido de morte (latrocínio),2022,3,2
Espírito Santo,Tentativa de homicídio,2022,3,225
Espírito Santo,Estupro,2022,4,148
Espírito Santo,Furto de veículo,2022,4,409
Espírito Santo,Homicídio doloso,2022,4,91
Espírito Santo,Lesão corporal seguida de morte,2022,4,4
Espírito Santo,Roubo a instituição financeira,2022,4,1
Espírito Santo,Roubo de carga,2022,4,0
Espírito Santo,Roubo de veículo,2022,4,288
Espírito Santo,Roubo seguido de morte (latrocínio),2022,4,0
Espírito Santo,Tentativa de homicídio,2022,4,219
Espírito Santo,Estupro,2022,5,132
Espírito Santo,Furto de veículo,2022,5,427
Espírito Santo,Homicídio doloso,2022,5,67
Espírito Santo,Lesão corporal seguida de morte,2022,5,1
Espírito Santo,Roubo a instituição financeira,2022,5,3
Espírito Santo,Roubo de carga,2022,5,3
Espírito Santo,Roubo de veículo,2022,5,265
Espírito Santo,Roubo seguido de morte (latrocínio),2022,5,4
Espírito Santo,Tentativa de homicídio,2022,5,164
Espírito Santo,Estupro,2022,6,142
Espírito Santo,Furto de veículo,2022,6,307
Espírito Santo,Homicídio doloso,2022,6,61
Espírito Santo,Lesão corporal seguida de morte,2022,6,0
Espírito Santo,Roubo a instituição financeira,2022,6,2
Espírito Santo,Roubo de carga,2022,6,7
Espírito Santo,Roubo de veículo,2022,6,230
Espírito Santo,Roubo seguido de morte (latrocínio),2022,6,0
Espírito Santo,Tentativa de homicídio,2022,6,166
Espírito Santo,Estupro,2022,7,158
Espírito Santo,Furto de veículo,2022,7,377
Espírito Santo,Homicídio doloso,2022,7,91
Espírito Santo,Lesão corporal seguida de morte,2022,7,1
Espírito Santo,Roubo a instituição financeira,2022,7,1
Espírito Santo,Roubo de carga,2022,7,5
Espírito Santo,Roubo de veículo,2022,7,245
Espírito Santo,Roubo seguido de morte (latrocínio),2022,7,0
Espírito Santo,Tentativa de homicídio,2022,7,214
Espírito Santo,Estupro,2022,8,135
Espírito Santo,Furto de veículo,2022,8,343
Espírito Santo,Homicídio doloso,2022,8,95
Espírito Santo,Lesão corporal seguida de morte,2022,8,3
Espírito Santo,Roubo a instituição financeira,2022,8,1
Espírito Santo,Roubo de carga,2022,8,5
Espírito Santo,Roubo de veículo,2022,8,234
Espírito Santo,Roubo seguido de morte (latrocínio),2022,8,3
Espírito Santo,Tentativa de homicídio,2022,8,210
Espírito Santo,Estupro,2022,9,184
Espírito Santo,Furto de veículo,2022,9,411
Espírito Santo,Homicídio doloso,2022,9,66
Espírito Santo,Lesão corporal seguida de morte,2022,9,3
Espírito Santo,Roubo a instituição financeira,2022,9,4
Espírito Santo,Roubo de carga,2022,9,4
Espírito Santo,Roubo de veículo,2022,9,250
Espírito Santo,Roubo seguido de morte (latrocínio),2022,9,2
Espírito Santo,Tentativa de homicídio,2022,9,218
Espírito Santo,Estupro,2022,10,175
Espírito Santo,Furto de veículo,2022,10,287
Espírito Santo,Homicídio doloso,2022,10,87
Espírito Santo,Lesão corporal seguida de morte,2022,10,0
Espírito Santo,Roubo a instituição financeira,2022,10,3
Espírito Santo,Roubo de carga,2022,10,2
Espírito Santo,Roubo de veículo,2022,10,208
Espírito Santo,Roubo seguido de morte (latrocínio),2022,10,1
Espírito Santo,Tentativa de homicídio,2022,10,207
Espírito Santo,Estupro,2022,11,120
Espírito Santo,Furto de veículo,2022,11,376
Espírito Santo,Homicídio doloso,2022,11,81
Espírito Santo,Lesão corporal seguida de morte,2022,11,2
Espírito Santo,Roubo a instituição financeira,2022,11,0
Espírito Santo,Roubo de carga,2022,11,1
Espírito Santo,Roubo de veículo,2022,11,277
Espírito Santo,Roubo seguido de morte (latrocínio),2022,11,4
Espírito Santo,Tentativa de homicídio,2022,11,193
Espírito Santo,Estupro,2022,12,143
Espírito Santo,Furto de veículo,2022,12,376
Espírito Santo,Homicídio doloso,2022,12,88
Espírito Santo,Lesão corporal seguida de morte,2022,12,4
Espírito Santo,Roubo a instituição financeira,2022,12,3
Espírito Santo,Roubo de carga,2022,12,11
Espírito Santo,Roubo de veículo,2022,12,256
Espírito Santo,Roubo seguido de morte (latrocínio),2022,12,2
Espírito Santo,Tentativa de homicídio,2022,12,202
Goiás,Estupro,2022,1,50
Goiás,Furto de veículo,2022,1,407
Goiás,Homicídio doloso,2022,1,80
Goiás,Lesão corporal seguida de morte,2022,1,1
Goiás,Roubo a instituição financeira,2022,1,0
Goiás,Roubo de carga,2022,1,4
Goiás,Roubo de veículo,2022,1,120
Goiás,Roubo seguido de morte (latrocínio),2022,1,1
Goiás,Tentativa de homicídio,2022,1,117
Goiás,Estupro,2022,2,43
Goiás,Furto de veículo,2022,2,386
Goiás,Homicídio doloso,2022,2,87
Goiás,Lesão corporal seguida de morte,2022,2,2
Goiás,Roubo a instituição financeira,2022,2,0
Goiás,Roubo de carga,2022,2,11
Goiás,Roubo de veículo,2022,2,132
Goiás,Roubo seguido de morte (latrocínio),2022,2,3
Goiás,Tentativa de homicídio,2022,2,98
Goiás,Estupro,2022,3,57
Goiás,Furto de veículo,2022,3,547
Goiás,Homicídio doloso,2022,3,114
Goiás,Lesão corporal seguida de morte,2022,3,3
Goiás,Roubo a instituição financeira,2022,3,0
Goiás,Roubo de carga,2022,3,14
Goiás,Roubo de veículo,2022,3,135
Goiás,Roubo seguido de morte (latrocínio),2022,3,5
Goiás,Tentativa de homicídio,2022,3,150
Goiás,Estupro,2022,4,24
Goiás,Furto de veículo,2022,4,464
Goiás,Homicídio doloso,2022,4,114
Goiás,Lesão corporal seguida de morte,2022,4,1
Goiás,Roubo a instituição financeira,2022,4,0
Goiás,Roubo de carga,2022,4,7
Goiás,Roubo de veículo,2022,4,116
Goiás,Roubo seguido de morte (latrocínio),2022,4,1
Goiás,Tentativa de homicídio,2022,4,109
Goiás,Estupro,2022,5,58
Goiás,Furto de veículo,2022,5,461
Goiás,Homicídio doloso,2022,5,94
Goiás,Lesão corporal seguida de morte,2022,5,1
Goiás,Roubo a instituição financeira,2022,5,0
Goiás,Roubo de carga,2022,5,9
Goiás,Roubo de veículo,2022,5,100
Goiás,Roubo seguido de morte (latrocínio),2022,5,6
Goiás,Tentativa de homicídio,2022,5,98
Goiás,Estupro,2022,6,57
Goiás,Furto de veículo,2022,6,432
Goiás,Homicídio doloso,2022,6,67
Goiás,Lesão corporal seguida de morte,2022,6,0
Goiás,Roubo a instituição financeira,2022,6,0
Goiás,Roubo de carga,2022,6,9
Goiás,Roubo de veículo,2022,6,96
Goiás,Roubo seguido de morte (latrocínio),2022,6,2
Goiás,Tentativa de homicídio,2022,6,97
Goiás,Estupro,2022,7,70
Goiás,Furto de veículo,2022,7,439
Goiás,Homicídio doloso,2022,7,100
Goiás,Lesão corporal seguida de morte,2022,7,2
Goiás,Roubo a instituição financeira,2022,7,0
Goiás,Roubo de carga,2022,7,5
Goiás,Roubo de veículo,2022,7,96
Goiás,Roubo seguido de morte (latrocínio),2022,7,3
Goiás,Tentativa de homicídio,2022,7,128
Goiás,Estupro,2022,8,66
Goiás,Furto de veículo,2022,8,413
Goiás,Homicídio doloso,2022,8,89
Goiás,Lesão corporal seguida de morte,2022,8,4
Goiás,Roubo de carga,2022,8,6
Goiás,Roubo de veículo,2022,8,109
Goiás,Roubo seguido de morte (latrocínio),2022,8,3
Goiás,Tentativa de homicídio,2022,8,131
Goiás,Estupro,2022,9,64
Goiás,Furto de veículo,2022,9,409
Goiás,Homicídio doloso,2022,9,79
Goiás,Lesão corporal seguida de morte,2022,9,5
Goiás,Roubo de carga,2022,9,4
Goiás,Roubo de veículo,2022,9,107
Goiás,Roubo seguido de morte (latrocínio),2022,9,1
Goiás,Tentativa de homicídio,2022,9,135
Goiás,Estupro,2022,10,76
Goiás,Furto de veículo,2022,10,463
Goiás,Homicídio doloso,2022,10,108
Goiás,Lesão corporal seguida de morte,2022,10,3
Goiás,Roubo de carga,2022,10,3
Goiás,Roubo de veículo,2022,10,117
Goiás,Roubo seguido de morte (latrocínio),2022,10,3
Goiás,Tentativa de homicídio,2022,10,158
Goiás,Estupro,2022,11,64
Goiás,Furto de veículo,2022,11,490
Goiás,Homicídio doloso,2022,11,92
Goiás,Lesão corporal seguida de morte,2022,11,2
Goiás,Roubo a instituição financeira,2022,11,0
Goiás,Roubo de carga,2022,11,6
Goiás,Roubo de veículo,2022,11,126
Goiás,Roubo seguido de morte (latrocínio),2022,11,4
Goiás,Tentativa de homicídio,2022,11,112
Goiás,Estupro,2022,12,62
Goiás,Furto de veículo,2022,12,461
Goiás,Homicídio doloso,2022,12,100
Goiás,Lesão corporal seguida de morte,2022,12,5
Goiás,Roubo a instituição financeira,2022,12,0
Goiás,Roubo de carga,2022,12,7
Goiás,Roubo de veículo,2022,12,118
Goiás,Roubo seguido de morte (latrocínio),2022,12,2
Goiás,Tentativa de homicídio,2022,12,140
Maranhão,Homicídio doloso,2022,1,135
Maranhão,Lesão corporal seguida de morte,2022,1,2
Maranhão,Roubo seguido de morte (latrocínio),2022,1,6
Maranhão,Estupro,2022,2,152
Maranhão,Furto de veículo,2022,2,189
Maranhão,Homicídio doloso,2022,2,137
Maranhão,Lesão corporal seguida de morte,2022,2,1
Maranhão,Roubo a instituição financeira,2022,2,1
Maranhão,Roubo de carga,2022,2,4
Maranhão,Roubo de veículo,2022,2,276
Maranhão,Roubo seguido de morte (latrocínio),2022,2,5
Maranhão,Tentativa de homicídio,2022,2,67
Maranhão,Estupro,2022,3,138
Maranhão,Furto de veículo,2022,3,210
Maranhão,Homicídio doloso,2022,3,115
Maranhão,Lesão corporal seguida de morte,2022,3,0
Maranhão,Roubo a instituição financeira,2022,3,4
Maranhão,Roubo de carga,2022,3,3
Maranhão,Roubo de veículo,2022,3,345
Maranhão,Roubo seguido de morte (latrocínio),2022,3,7
Maranhão,Tentativa de homicídio,2022,3,69
Maranhão,Estupro,2022,4,155
Maranhão,Furto de veículo,2022,4,192
Maranhão,Homicídio doloso,2022,4,145
Maranhão,Lesão corporal seguida de morte,2022,4,0
Maranhão,Roubo a instituição financeira,2022,4,0
Maranhão,Roubo de carga,2022,4,4
Maranhão,Roubo de veículo,2022,4,328
Maranhão,Roubo seguido de morte (latrocínio),2022,4,10
Maranhão,Tentativa de homicídio,2022,4,96
Maranhão,Estupro,2022,5,189
Maranhão,Furto de veículo,2022,5,216
Maranhão,Homicídio doloso,2022,5,144
Maranhão,Lesão corporal seguida de morte,2022,5,1
Maranhão,Roubo a instituição financeira,2022,5,1
Maranhão,Roubo de carga,2022,5,1
Maranhão,Roubo de veículo,2022,5,372
Maranhão,Roubo seguido de morte (latrocínio),2022,5,9
Maranhão,Tentativa de homicídio,2022,5,92
Maranhão,Estupro,2022,6,175
Maranhão,Furto de veículo,2022,6,245
Maranhão,Homicídio doloso,2022,6,137
Maranhão,Lesão corporal seguida de morte,2022,6,1
Maranhão,Roubo a instituição financeira,2022,6,2
Maranhão,Roubo de carga,2022,6,4
Maranhão,Roubo de veículo,2022,6,310
Maranhão,Roubo seguido de morte (latrocínio),2022,6,4
Maranhão,Tentativa de homicídio,2022,6,90
Maranhão,Estupro,2022,7,183
Maranhão,Furto de veículo,2022,7,211
Maranhão,Homicídio doloso,2022,7,144
Maranhão,Lesão corporal seguida de morte,2022,7,0
Maranhão,Roubo a instituição financeira,2022,7,1
Maranhão,Roubo de carga,2022,7,3
Maranhão,Roubo de veículo,2022,7,280
Maranhão,Roubo seguido de morte (latrocínio),2022,7,10
Maranhão,Tentativa de homicídio,2022,7,87
Maranhão,Estupro,2022,8,175
Maranhão,Furto de veículo,2022,8,205
Maranhão,Homicídio doloso,2022,8,157
Maranhão,Lesão corporal seguida de morte,2022,8,0
Maranhão,Roubo a instituição financeira,2022,8,0
Maranhão,Roubo de carga,2022,8,4
Maranhão,Roubo de veículo,2022,8,306
Maranhão,Roubo seguido de morte (latrocínio),2022,8,7
Maranhão,Tentativa de homicídio,2022,8,91
Maranhão,Estupro,2022,9,181
Maranhão,Furto de veículo,2022,9,215
Maranhão,Homicídio doloso,2022,9,168
Maranhão,Lesão corporal seguida de morte,2022,9,0
Maranhão,Roubo a instituição financeira,2022,9,1
Maranhão,Roubo de carga,2022,9,1
Maranhão,Roubo de veículo,2022,9,332
Maranhão,Roubo seguido de morte (latrocínio),2022,9,17
Maranhão,Tentativa de homicídio,2022,9,90
Maranhão,Estupro,2022,10,182
Maranhão,Furto de veículo,2022,10,198
Maranhão,Homicídio doloso,2022,10,149
Maranhão,Lesão corporal seguida de morte,2022,10,1
Maranhão,Roubo a instituição financeira,2022,10,0
Maranhão,Roubo de carga,2022,10,3
Maranhão,Roubo de veículo,2022,10,328
Maranhão,Roubo seguido de morte (latrocínio),2022,10,6
Maranhão,Tentativa de homicídio,2022,10,132
Maranhão,Estupro,2022,11,161
Maranhão,Furto de veículo,2022,11,219
Maranhão,Homicídio doloso,2022,11,118
Maranhão,Lesão corporal seguida de morte,2022,11,1
Maranhão,Roubo a instituição financeira,2022,11,7
Maranhão,Roubo de carga,2022,11,2
Maranhão,Roubo de veículo,2022,11,373
Maranhão,Roubo seguido de morte (latrocínio),2022,11,6
Maranhão,Tentativa de homicídio,2022,11,86
Maranhão,Estupro,2022,12,177
Maranhão,Furto de veículo,2022,12,250
Maranhão,Homicídio doloso,2022,12,145
Maranhão,Lesão corporal seguida de morte,2022,12,1
Maranhão,Roubo a instituição financeira,2022,12,5
Maranhão,Roubo de carga,2022,12,5
Maranhão,Roubo de veículo,2022,12,314
Maranhão,Roubo seguido de morte (latrocínio),2022,12,8
Maranhão,Tentativa de homicídio,2022,12,107
Mato Grosso,Estupro,2022,1,130
Mato Grosso,Furto de veículo,2022,1,191
Mato Grosso,Homicídio doloso,2022,1,59
Mato Grosso,Lesão corporal seguida de morte,2022,1,0
Mato Grosso,Roubo a instituição financeira,2022,1,1
Mato Grosso,Roubo de carga,2022,1,23
Mato Grosso,Roubo de veículo,2022,1,98
Mato Grosso,Roubo seguido de morte (latrocínio),2022,1,2
Mato Grosso,Tentativa de homicídio,2022,1,82
Mato Grosso,Estupro,2022,2,166
Mato Grosso,Furto de veículo,2022,2,163
Mato Grosso,Homicídio doloso,2022,2,73
Mato Grosso,Lesão corporal seguida de morte,2022,2,1
Mato Grosso,Roubo a instituição financeira,2022,2,0
Mato Grosso,Roubo de carga,2022,2,26
Mato Grosso,Roubo de veículo,2022,2,85
Mato Grosso,Roubo seguido de morte (latrocínio),2022,2,3
Mato Grosso,Tentativa de homicídio,2022,2,80
Mato Grosso,Estupro,2022,3,190
Mato Grosso,Furto de veículo,2022,3,180
Mato Grosso,Homicídio doloso,2022,3,98
Mato Grosso,Lesão corporal seguida de morte,2022,3,2
Mato Grosso,Roubo a instituição financeira,2022,3,0
Mato Grosso,Roubo de carga,2022,3,35
Mato Grosso,Roubo de veículo,2022,3,96
Mato Grosso,Roubo seguido de morte (latrocínio),2022,3,1
Mato Grosso,Tentativa de homicídio,2022,3,79
Mato Grosso,Estupro,2022,4,163
Mato Grosso,Furto de veículo,2022,4,172
Mato Grosso,Homicídio doloso,2022,4,85
Mato Grosso,Lesão corporal seguida de morte,2022,4,0
Mato Grosso,Roubo a instituição financeira,2022,4,0
Mato Grosso,Roubo de carga,2022,4,28
Mato Grosso,Roubo de veículo,2022,4,70
